anio,provincia,canton,distrito,patrimonio_neto,activos_totales,pasivos_totales,cant_funcionarios,valor_total_bienes,valor_medio_bienes,cant_actos_registrales,ratio_bienes_vs_patrimonio,ratio_bienes_vs_activos,densidad_actos_por_func,var_valor_total_bienes,var_patrimonio_neto,var_activos_totales,var_pasivos_totales,dif_var_bienes_patrimonio,mz_ratio_bienes_vs_patrimonio,mz_ratio_bienes_vs_activos,mz_densidad_actos_por_func,mz_var_valor_total_bienes,mz_var_patrimonio_neto,mz_dif_var_bienes_patrimonio,max_abs_mz,avg_top3_abs_mz,combined_score,anomaly_flag
2024,Limón,Pococí,Guapiles,1528085771.43,2172644884.19,644559112.76,237,13598705568.81,11082889.62413203,1227,8.89917688068267,6.259055802338279,5.177215189873418,0.017020808649071073,-0.050500686580022935,-0.051347058948905344,-0.053347576435001876,0.06752149522909401,-0.19855496053964394,-0.11269471663319001,0.30739766078677,0.2119502944057199,-0.23514637555477028,0.300546360192063,0.30739766078677,0.2810301321778677,0.2810301321778677,0
2024,Limón,Pococí,Jiménez,1464157027.02,2102868036.09,638711009.07,241,12533769176.75,10703474.958795901,1171,8.560399564696958,5.960321314339276,4.858921161825726,-0.07831160007629978,-0.04183583513782396,-0.03211608514937503,-0.009073029260199816,-0.03647576493847582,-0.42310030088609873,-0.44955390730846023,-0.2675037505563765,-0.9787826396197606,-0.1947356403057018,-0.15614697600715854,0.9787826396197606,0.6171456159381065,0.6171456159381065,0
2024,Limón,Pococí,La Colonia,1304409060.4,1944324278.07,639915217.67,233,13136506120.92,10732439.64127451,1224,10.070848570226628,6.756334974102019,5.253218884120171,0.04808904134664216,-0.10910576097506086,-0.07539405958863243,0.001885373170181115,0.15719480232170302,0.5780419539776472,0.4480475681362904,0.4446752319613209,0.6000026720765252,-0.5084660234942643,0.6943375208260394,0.6943375208260394,0.624127382293404,0.624127382293404,0
2024,Limón,Pococí,Rita,1557134054.35,2248427767.22,691293712.87,261,13343141862.68,10963962.089301562,1217,8.569038629271953,5.934432076142576,4.662835249042145,0.015729885850769065,0.19374673300145662,0.15640574598588208,0.08028953489662993,-0.17801684715068755,-0.41737423363267906,-0.47874714805061636,-0.6216733486956743,0.19582624685699318,0.9039634953780479,-0.7777101685430776,0.9039634953780479,0.7677823375389332,0.7677823375389332,0
2024,Limón,Pococí,Roxana,1842826227.48,2607657837.43,764831609.95,298,14448697092.48,11323430.323260188,1276,7.840509797952075,5.540871538084936,4.281879194630872,0.0828556902997617,0.18347307499434118,0.1597694511014509,0.10637721088869379,-0.10061738469457948,-0.9002511756881088,-0.9225341551010469,-1.3097546635858845,1.0342494772048711,0.8560496821367614,-0.43781834185311697,1.3097546635858845,1.088846098630601,1.088846098630601,0
2024,Limón,Siquirres,Alegría,1559739184.98,2282719237.56,722980052.58,272,13443183188.81,10771781.401290063,1248,8.618866101631202,5.88910934275887,4.588235294117647,-0.0695920121540462,-0.15361570086134035,-0.12460936983597737,-0.054719962963790114,0.08402368870729415,-0.38434803556225394,-0.5298540001221363,-0.7564154914725512,-0.8698721374203654,-0.7160494320148753,0.37301405580270564,0.8698721374203654,0.7807790203025973,0.7807790203025973,0
2024,Limón,Siquirres,El Cairo,1320728812.44,2020075173.89,699346361.45,246,13844833569.56,10816276.226218749,1280,10.482722447753794,6.853622948545724,5.203252032520325,0.029877624600424202,-0.15323739689406135,-0.11505754161459658,-0.03268927136462707,0.18311502149448555,0.8510365012662026,0.5577515013950849,0.35442530273292555,0.37253612649228623,-0.7142851153884029,0.8081635134527613,0.8510365012662026,0.791161710035789,0.791161710035789,0
2024,Limón,Siquirres,Florida,1553116744.6,2245785698.91,692668954.31,247,12716370089.24,10905977.778078903,1166,8.187645992133746,5.662325704278879,4.720647773279352,-0.08150791229452559,0.17595431399022132,0.11173372552535032,-0.009548068751162764,-0.2574622262847469,-0.6701654787095555,-0.7855799239298276,-0.5172525966597612,-1.0187056235929604,0.8209840307098051,-1.1265864291665253,1.1265864291665253,0.9887586944897636,0.9887586944897636,0
2024,Limón,Siquirres,Germania,1653302524.35,2298778290.04,645475765.69,257,12360189924.56,10519310.574093616,1175,7.476060637734427,5.37685168600793,4.571984435797665,-0.028009578376567035,0.06450627752120619,0.023596459428751437,-0.06813238607901984,-0.09251585589777322,-1.1418120974456405,-1.1074863345277561,-0.7857677273313248,-0.35049395283662743,0.30121780900122525,-0.4022413063757796,1.1418120974456405,1.0116887197682405,1.0116887197682405,0
2024,Limón,Siquirres,Pacuarito,1419840001.1299999,2077254099.09,657414097.96,248,13266385989.69,10630116.97891827,1248,9.343578134953065,6.386501292981786,5.032258064516129,0.0733157071744801,-0.1412098026716474,-0.09636605318129454,0.018495399679704816,0.2145255098461275,0.09599909069661262,0.031015455971747683,0.04557667575822291,0.915091970862571,-0.6581913751728352,0.946099461898367,0.946099461898367,0.8397942693112578,0.8397942693112578,0
2024,Limón,Siquirres,Siquirres,1692432876.11,2447809139.19,755376263.08,279,13151876384.24,10666566.410575831,1233,7.770988480482101,5.372917427946225,4.419354838709677,-0.008631559909307085,0.19198844571434326,0.17838695817826644,0.14901135437159496,-0.20062000562365034,-0.9463306714394936,-1.111922685333619,-1.0614467003765635,-0.10845617057948323,0.8957632760753488,-0.8769696282156131,1.111922685333619,1.039900019049892,1.039900019049892,0
2024,Limón,Talamanca,Bratsi,1411717715.58,2093700769.48,681983053.9,239,13019324299.71,10584816.503829267,1230,9.222328342292602,6.218330952299135,5.146443514644352,-0.010078568308993452,-0.16586487091601199,-0.14466339063803701,-0.09716112719870729,0.15578630260701853,0.015633391238066792,-0.1586169002968447,0.25181798300553204,-0.12652977828913003,-0.7731765473961555,0.6881522383224576,0.7731765473961555,0.5710489229080484,0.5710489229080484,0
2024,Limón,Talamanca,Cahuita,1393421353.95,2023648802.47,630227448.52,243,12853272103.789999,10764884.50903685,1194,9.224253717193436,6.351532977511568,4.91358024691358,-0.012754286789192215,-0.01296035420401509,-0.0334584425965504,-0.0758898701133841,0.00020606741482287472,0.01690955095125284,-0.008415540186333939,-0.16877872780783762,-0.15995037637484025,-0.0600675016780944,0.00493754072275932,0.16877872780783762,0.1295988686202574,0.1295988686202574,0
2024,Limón,Talamanca,Sixaola,1428855490.3,2075290700.2,646435209.9,247,12319201722.44,10511264.268293517,1172,8.62172683386861,5.9361330541561115,4.744939271255061,-0.04155131681935831,0.025429591881560354,0.02551919960961979,0.025717320656314824,-0.06698090870091866,-0.3824519106932675,-0.4768290900425369,-0.4733773893379904,-0.5196346906337964,0.11897376150327357,-0.2901071962442994,0.5196346906337964,0.48994705667144123,0.48994705667144123,0
2024,Limón,Talamanca,Telire,1334093257.38,1880147840.4,546054583.02,219,13425501923.19,10870851.759668017,1235,10.063390882850337,7.140662896133601,5.639269406392694,0.08980291301950372,-0.06632037568760973,-0.09403157821754493,-0.15528335298370943,0.15612328870711345,0.5730989165572272,0.881423686296102,1.1419581545016628,1.1210225589197926,-0.3089255133176936,0.6896320783303302,1.1419581545016628,1.0481347999058526,1.0481347999058526,0
2019,Puntarenas,Buenos Aires,Biolley,794447153.44,1119260859.1,324813705.66,118,6629036671.52,10867273.232,610,8.34421351101317,5.9226914062289495,5.169491525423729,0.0,0.0,0.0,0.0,0.0,-0.566390800904791,-0.49198617040649145,0.2934472086840322,-0.0006451670241867211,0.0003764015978388517,0.004032616737206531,0.566390800904791,0.4506080599984383,0.4506080599984383,0
2019,Puntarenas,Buenos Aires,Boruca,829640222.93,1196310032.97,366669810.04,144,7323805798.39,11046464.25096531,663,8.827688913785872,6.121996469600502,4.604166666666667,0.10480695179359945,0.04429881753318887,0.06883933557004362,0.12886187882666822,0.06050813426041057,-0.24593797321512867,-0.26724565653235005,-0.7276403095464459,1.3084279056490253,0.20697518740762574,0.2697479024865759,1.3084279056490253,0.7686053725606824,0.7686053725606824,0
2019,Puntarenas,Buenos Aires,Brunka,753680166.03,1028754679.9399999,275074513.91,109,6866801833.62,11022153.826035313,623,9.111028979030701,6.674868136707278,5.715596330275229,-0.06239979286049124,-0.09155782808087043,-0.14006014194666705,-0.24980321155976237,0.029158035220379186,-0.058137053903075185,0.3561838764163112,1.2798195417626745,-0.7800389684479945,-0.42662678192319503,0.13207714752920022,1.2798195417626745,0.828828430711288,0.828828430711288,0
2019,Puntarenas,Buenos Aires,Buenos Aires,754342985.93,1100287043.96,345944058.03,125,6545719760.26,10608946.126839546,617,8.677378702196108,5.94910191498898,4.936,-0.046758604826481975,0.0008794445308164534,0.06953296584193636,0.2576376237574205,-0.04763804935729843,-0.3455652387561147,-0.4622051341899572,-0.12828425868315613,-0.5846754192793941,0.004477914513338512,-0.2051650068920371,0.5846754192793941,0.4641485974084887,0.4641485974084887,0
2019,Puntarenas,Buenos Aires,Changuena,823918440.25,1216285933.38,392367493.13,139,6395131334.14,10298118.090402577,621,7.761849986267498,5.257917697336381,4.467625899280575,-0.02300563293806801,0.092233182541259,0.10542602501481158,0.13419347441421947,-0.11523881547932702,-0.9523877661646871,-1.2415987613722037,-0.974259702180412,-0.28799303931358894,0.430529272159683,-0.50202686036921,1.2415987613722037,1.0560820765724344,1.0560820765724344,0
2019,Puntarenas,Buenos Aires,Colinas,613888929.0600001,938122459.97,324233530.91,120,6996653744.45,11545633.241666667,606,11.397263272304693,7.458145437295834,5.05,0.09405943035115016,-0.25491541508194804,-0.22869907953058144,-0.17364833584066985,0.3489748454330982,1.457204243377276,1.2394235696901974,0.07762208927791382,1.1741878511725292,-1.188486375623501,1.5365199741315325,1.5365199741315325,1.4110492623996687,1.4110492623996687,0
2019,Puntarenas,Buenos Aires,Pilas,728328875.0,1041553969.76,313225094.76,119,6960396395.78,11244582.222584814,619,9.556666822772884,6.68270353516472,5.201680672268908,-0.00518209847082407,0.18641799928731873,0.1102537400003274,-0.03395218291921731,-0.1916000977581428,0.23723662246954513,0.3650192338625554,0.35158711807765763,-0.06537127013093792,0.8697840844777511,-0.8373596249456154,0.8697840844777511,0.6907209810953073,0.6907209810953073,0
2019,Puntarenas,Buenos Aires,Potrero Grande,636835618.55,954785782.9,317950164.35,116,6910946677.68,10883380.594771653,635,10.852010277652836,7.2382169921814,5.474137931034483,-0.007104439932470008,-0.1256208006994094,-0.0833064722320569,0.015085220402345056,0.11851636076693939,1.0958045466390551,0.9914277037827897,0.8436983384978672,-0.08938194309545441,-0.5854881054515203,0.5244850989048324,1.0958045466390551,0.9769768629732374,0.9769768629732374,0
2019,Puntarenas,Buenos Aires,Volcán,668983286.2,976644866.86,307661580.66,114,7202450530.34,11201322.753250388,643,10.766263790014548,7.3746873349127595,5.640350877192983,0.042180017623556276,0.05048032288645632,0.02289422858141732,-0.03235910794710051,-0.008300305262900043,1.0389708292036635,1.1453144863621614,1.1439115027728382,0.5261970350524425,0.23580420749388312,-0.0324173252697066,1.1453144863621614,1.1093989394462211,1.1093989394462211,0
2019,Puntarenas,Central,Acapulco,691049883.83,969851925.39,278802041.56,103,6850323007.42,11551978.090084318,593,9.912921147534982,7.0632669050642205,5.757281553398058,-0.04888996063724127,0.032985274946619514,-0.006955385422584559,-0.09380286949735528,-0.08187523558386078,0.47336591693203334,0.79415036513464,1.3551112264746399,-0.6112967497579795,0.15421160833824354,-0.3555141100769558,1.3551112264746399,0.9201861137890864,0.9201861137890864,0
2019,Puntarenas,Central,Arancibia,754839924.36,1086228851.01,331388926.65,124,6789211015.57,11057346.930895764,614,8.994239436031835,6.250258414013989,4.951612903225806,-0.008921037998325998,0.09230887960859935,0.11999452965276336,0.18861728843790737,-0.10122991760692535,-0.13554645070782848,-0.12261483376069905,-0.10008429478582853,-0.11207184649580827,0.4308823046574502,-0.44050821751734426,0.44050821751734426,0.335645657627541,0.335645657627541,0
2019,Puntarenas,Central,Barranca,692275777.8,1042931956.42,350656178.62,131,6302849826.0199995,10904584.474083044,578,9.104536122945078,6.043395052976758,4.412213740458015,-0.07163736528951692,-0.08288399240811994,-0.03985982746613814,0.05814090460044041,0.011246627118603025,-0.06244059050594605,-0.35587824049397243,-1.074344923722448,-0.8954192663839612,-0.3861741464332908,0.05342102996566511,1.074344923722448,0.7853127788465667,0.7853127788465667,0
2019,Puntarenas,Central,Chacarita,756069209.89,1170487989.7,414418779.81,144,6828890473.65,10908770.724680511,626,9.032097041279503,5.834225155441592,4.347222222222222,0.0834607617427836,0.09215031658731543,0.12230523045611985,0.1818379514684052,-0.008689554844531822,-0.11045401253703369,-0.5917425455137544,-1.1917323462520746,1.0418070172301108,0.43014280573861235,-0.03412667501375882,1.1917323462520746,0.9417606363319798,0.9417606363319798,0
2019,Puntarenas,Central,Chira,863052765.64,1214200201.6299999,351147435.99,133,6912835032.1,11407318.534818482,606,8.00974784777355,5.693323903932715,4.556390977443609,0.012292561840596239,0.14149968594219686,0.037345288729706105,-0.15267489530519884,-0.12920712410160062,-0.7880783302714574,-0.7506257125238232,-0.8139325699784012,0.15289294685384255,0.6602961226202353,-0.5633672596786503,0.8139325699784012,0.784212204257894,0.784212204257894,0
2019,Puntarenas,Central,Chomes,745786168.35,1056886081.39,311099913.04,123,7480985808.6,11149010.146944858,671,10.03100637432196,7.078327494635112,5.455284552845528,0.08218781062498537,-0.13587419212200835,-0.12956192893792473,-0.11404760179180251,0.21806200274699372,0.5516341072375743,0.8111329975984214,0.8096454415714059,1.0259074418429686,-0.6333074003289594,0.961629608930501,1.0259074418429686,0.9328900161239636,0.9328900161239636,0
2019,Puntarenas,Central,Cóbano,926504943.09,1285967698.98,359462755.89,129,6871157800.69,11209066.55903752,613,7.416212781093106,5.343180708302428,4.751937984496124,-0.08151706519867397,0.2423198262577433,0.21675147551258833,0.15545759038441664,-0.32383689145641725,-1.1814799167015733,-1.1454544257752532,-0.4607363412336566,-1.0188199463564065,1.1304964515287623,-1.4180639856667019,1.4180639856667019,1.2483327760478427,1.2483327760478427,0
2019,Puntarenas,Central,El Roble,734463709.75,1097691591.18,363227881.43,136,6961437681.62,11174057.273868378,623,9.478259564369171,6.341888502704636,4.580882352941177,0.013138961954990203,-0.20727491501504625,-0.14640811580985758,0.010474313342081487,0.22041387697003645,0.18526742709214075,-0.01929084956126641,-0.7696963446692138,0.16346476083658953,-0.9663028046552926,0.9719576241446678,0.9719576241446678,0.9026522578230581,0.9026522578230581,0
2019,Puntarenas,Central,Guacimal,820342821.84,1120555108.38,300212286.54,124,6822695871.54,11004348.179903226,620,8.316883734335523,6.088674997344533,5.0,-0.01993005129476544,0.11692764523278076,0.020828725831289363,-0.17348776928112586,-0.1368576965275462,-0.584505278221016,-0.30481963820229185,-0.012687712459397336,-0.24957801966885865,0.5456981703920377,-0.5969639663554326,0.5969639663554326,0.5757224716561621,0.5757224716561621,0
2019,Puntarenas,Central,Isla Del Coco,943561032.14,1323776806.54,380215774.4,139,6917867328.19,11378071.263470395,608,7.331658570617579,5.225856272759048,4.374100719424461,0.013949245055315362,0.1502033138092509,0.18135805784134962,0.2664897189320743,-0.13625406875393553,-1.2375233796876068,-1.2777518872043057,-1.143184511185454,0.17358546151269308,0.7008877015743777,-0.5943131966975727,1.2777518872043057,1.2194865926924556,1.2194865926924556,0
2019,Puntarenas,Central,Lepanto,885329591.89,1260227303.93,374897712.04,136,6635651540.97,10949920.03460396,606,7.495120011525,5.26544022675657,4.455882352941177,-0.04079520086631072,-0.06171454549996713,-0.04800620640582254,-0.013986958769378055,0.02091934463365641,-1.1291793343512695,-1.2331162015268726,-0.9954708490124925,-0.5101905553258398,-0.2874450545289209,0.09589778007374057,1.2331162015268726,1.1192554616302115,1.1192554616302115,0
2019,Puntarenas,Central,Manzanillo,723935232.05,1025878415.14,301943183.09,120,6313302410.02,10810449.332226029,584,8.720811103698239,6.154045466643758,4.866666666666666,-0.04857836927688919,-0.18229861660385216,-0.18595763483237238,-0.19459849075370217,0.13372024732696297,-0.3167777641609413,-0.23110654424484772,-0.253513850425562,-0.6074048718573818,-0.8498194939685082,0.5912514124125503,0.8498194939685082,0.6828252594128136,0.6828252594128136,0
2019,Puntarenas,Central,Monte Verde,900139929.68,1274258938.84,374119009.16,142,6679720466.58,10932439.38883797,611,7.420757869228891,5.242043248023648,4.302816901408451,0.05803904719952091,0.24339842824203095,0.2421149719444129,0.23903777303853446,-0.18535938104251004,-1.1784673821716716,-1.2594991189228881,-1.2719370606275429,0.7242814962579179,1.1355267858070737,-0.8099541554885908,1.2719370606275429,1.2366345205740341,1.2366345205740341,0
2019,Puntarenas,Central,Paquera,918704077.31,1247505670.29,328801592.98,128,6287162523.59,10239678.377182411,614,6.843512158995798,5.039786730691542,4.796875,-0.05876861838067127,0.020623624192073642,-0.02099515862478807,-0.12113101732454079,-0.07939224257274491,-1.5610722035443259,-1.487567753360299,-0.3795712820172252,-0.7346844127399753,0.09655991064720656,-0.34461030010947485,1.5610722035443259,1.2611081232148666,1.2611081232148666,0
2019,Puntarenas,Central,Pitahaya,648949842.29,993895417.42,344945575.13,123,6846772844.72,10517316.197726576,651,10.550542427992983,6.888826253463541,5.2926829268292686,0.08900840705648871,-0.2936247282257095,-0.20329386784353842,0.04909946452413316,0.3826331352821982,0.895988331942318,0.597447476517147,0.5159550294175483,1.1110989198437369,-1.3690170881880142,1.6843269130564416,1.6843269130564416,1.3881476403627309,1.3881476403627309,0
2019,Puntarenas,Central,Puntarenas,898734915.44,1291341570.88,392606655.44,140,6554338704.87,10622915.242901135,617,7.292849751654686,5.075604203157084,4.4071428571428575,-0.04271123732044302,0.38490659350276446,0.2992730907564951,0.13816985561283968,-0.4276178308232075,-1.2632462927968013,-1.447179230201846,-1.083503933058947,-0.5341224766864039,1.7954860522848957,-1.8738073711841639,1.8738073711841639,1.7054908845569685,1.7054908845569685,0
2019,Puntarenas,Corredores,Canoas,693779031.13,1016731768.99,322952737.86,116,6147160793.29,10746784.603653846,572,8.86040153631877,6.04600050945242,4.931034482758621,-0.06212341624601414,-0.2280493177564581,-0.212654659373247,-0.177414001048805,0.16592590151044395,-0.22425568631554027,-0.35294027385473403,-0.1372529562349988,-0.7765869342294909,-1.0631895077616142,0.7326792503174461,1.0631895077616142,0.857485230769517,0.857485230769517,0
2019,Puntarenas,Corredores,Corredor,970728385.69,1314383303.26,343654917.57,136,6989498133.34,11076859.165356576,631,7.20026140821237,5.317701553271632,4.639705882352941,0.1370286817565376,0.39918957208740635,0.29275325444554645,0.06410281531341089,-0.26216089033086876,-1.3246148676964449,-1.1741852482532806,-0.6634495190959065,1.710887841059588,1.862098350257035,-1.1472201319722062,1.862098350257035,1.6325336863376894,1.6325336863376894,0
2019,Puntarenas,Corredores,La Cuesta,688015127.23,963245466.54,275230339.31,107,5879750359.67,10016610.493475297,587,8.545960876386994,6.104103848824952,5.485981308411215,-0.15877359897651133,-0.2912382728553319,-0.2671502565873214,-0.19910839263943436,0.13246467387882055,-0.43267042269689304,-0.28742174598852077,0.8650897997537228,-1.9837792961503353,-1.3578872474977999,0.5857376899745612,1.9837792961503353,1.4022521144672861,1.4022521144672861,0
2019,Puntarenas,Corredores,Laurel,853192766.8,1270637139.19,417444372.39,140,6992546975.13,10925854.648640625,640,8.195741041448782,5.503181639714684,4.571428571428571,0.18925916023456058,0.24007849977807516,0.31912080910607155,0.5167091441900238,-0.050819339543514586,-0.664799990768672,-0.9650340644576072,-0.786771727350639,2.3632635831102524,1.120043456277685,-0.21913531751579673,2.3632635831102524,1.482780367948515,1.482780367948515,0
2019,Puntarenas,Coto Brus,Aguabuena,733827207.23,1094457832.44,360630625.21,133,6951354655.08,11303015.699317073,615,9.47274043070642,6.351413868163883,4.62406015037594,-0.005890889284906664,-0.13990456109666116,-0.1386543028817102,-0.1360989653656689,0.1340136718117545,0.18160928444727606,-0.008549850351631203,-0.691708778153468,-0.07422429899013915,-0.652104049605317,0.5925399560402004,0.691708778153468,0.6454509279329951,0.6454509279329951,0
2019,Puntarenas,Coto Brus,Limoncito,944573165.75,1238086293.37,293513127.62,122,6345219014.18,10522751.267296849,603,6.7175516352318105,5.125021614534378,4.942622950819672,-0.08719676537537036,0.2871874420076481,0.13123252141180486,-0.18611147500553116,-0.3743842073830185,-1.6445602275181481,-1.3914551344895436,-0.11632191117434523,-1.0897612573565856,1.3397479722756893,-1.640037356015493,1.6445602275181481,1.5586842393410614,1.5586842393410614,0
2019,Puntarenas,Coto Brus,Pittier,737678044.34,1018446639.04,280768594.7,110,7254568821.2,11406554.750314465,636,9.83432932139204,7.123170270401445,5.781818181818182,0.14331259567050836,-0.21903556962231008,-0.17740254092641106,-0.04342065727465472,0.36234816529281844,0.42127438802205003,0.8616986395283547,1.39942918743311,1.7893759790599721,-1.0211516041829236,1.5952475411169893,1.7893759790599721,1.5946842358700237,1.5946842358700237,0
2019,Puntarenas,Coto Brus,Sabalito,851311179.79,1123291548.99,271980369.2,113,7013497374.18,11239579.125288462,624,8.238465018056122,6.243701717943252,5.522123893805309,-0.03323029293147195,0.1540416396039921,0.1029459040179348,-0.03130060008809099,-0.18727193253546404,-0.6364820680047594,-0.1300082999342448,0.9303703941780139,-0.4157023834510221,0.7187887087094282,-0.8183529298463247,0.9303703941780139,0.8225040109112557,0.8225040109112557,0
2019,Puntarenas,Coto Brus,San Vito,731517970.08,1049838063.8199999,318320093.74,126,6717947106.84,11085721.298415842,606,9.183570850768456,6.399031753902787,4.809523809523809,-0.042140212161205115,-0.14071612420213997,-0.0653912915449647,0.17037893093646117,0.09857591204093485,-0.010055501478797628,0.04514506301146293,-0.35672505241106045,-0.526990185869957,-0.6558889802544098,0.436918656872465,0.6558889802544098,0.5399326076656107,0.5399326076656107,0
2019,Puntarenas,Esparza,Espíritu Santo,660464288.94,963013533.57,302549244.63,115,6416012583.88,11100367.792179931,578,9.71439741909023,6.662432416806352,5.026086956521739,-0.04494446266964203,-0.09713183277265136,-0.08270278364081718,-0.049543994928832435,0.052187370103009334,0.34178220082409216,0.34216110131140137,0.034430444968765704,-0.5620161909850978,-0.4526225683921504,0.23320811733601024,0.5620161909850978,0.45226662022954994,0.45226662022954994,0
2019,Puntarenas,Esparza,Macacona,794545271.24,1151044143.95,356498872.71,132,7237009500.0,10899110.692771085,664,9.108366460611647,6.287343138000767,5.03030303030303,0.1279606150060748,0.20301019229244144,0.19525230313529374,0.17831684936439762,-0.07504957728636663,-0.05990180046777866,-0.08079733156241399,0.04204550071473078,1.5976247244333959,0.9471659903539468,-0.3255399294628153,1.5976247244333959,0.9567768814167192,0.9567768814167192,0
2019,Puntarenas,Esparza,San Jerónimo,819799089.23,1171383736.42,351584647.19,133,6852268011.63,11516416.826268908,595,8.358472339931511,5.84972097407806,4.473684210526316,-0.05316304868329935,0.03178398878466404,0.017670558142280468,-0.013784687403478935,-0.0849470374679634,-0.5569398918818682,-0.574269139749005,-0.9633172044310967,-0.6646690156480561,0.14860910524018323,-0.3690036140151696,0.9633172044310967,0.7340851199427192,0.7340851199427192,0
2019,Puntarenas,Esparza,San Juan Grande,686328811.16,952111165.72,265782354.56,105,6544614227.39,11149257.62758092,587,9.535683364841711,6.873792119054575,5.59047619047619,-0.04489809559664548,-0.1628085220189286,-0.1871910663282248,-0.24404448065569695,0.11791042642228311,0.22332855519210232,0.5804946754414161,1.0538280413907566,-0.5614370510933282,-0.7589224881162338,0.5218242001760305,1.0538280413907566,0.7977484016494688,0.7977484016494688,0
2019,Puntarenas,Esparza,San Rafael,784761892.9,1154336115.87,369574222.97,138,6663626156.17,10713225.331463022,622,8.491271322496704,5.772691389065445,4.507246376811594,0.018184712596492014,0.14341971390306796,0.21239636444876098,0.3905145192269306,-0.12523500130657594,-0.46891926201472034,-0.6611292938584559,-0.9026973527691343,0.2264878350046238,0.669250660631089,-0.5459240885015457,0.9026973527691343,0.7443591024195597,0.7443591024195597,0
2019,Puntarenas,Garabito,Jacó,677707918.46,986749792.03,309041873.57,116,6351825524.75,10913789.561426116,582,9.372511891529419,6.437118686067974,5.017241379310345,-0.04679143519047757,-0.1364158675498296,-0.14517983240409438,-0.16378942479685255,0.08962443235935202,0.11517670357495792,0.0880926758914043,0.018453598484503834,-0.5850854812527386,-0.6358336412519145,0.39760914897663663,0.6358336412519145,0.5395094238270967,0.5395094238270967,0
2019,Puntarenas,Garabito,Tárcoles,663942963.63,981570821.16,317627857.53,119,6679574677.69,10704446.598862179,624,10.06046459348031,6.804984962568689,5.243697478991597,0.051599205875998866,-0.020311043231247883,-0.005248514782400404,0.027782590950592212,0.07191024910724675,0.5711593396979175,0.502906301893533,0.42747770777287714,0.6438457739642964,-0.09434930675683818,0.31981912417778063,0.6438457739642964,0.5726371385185823,0.5726371385185823,0
2019,Puntarenas,Golfito,Golfito,703778360.73,1006712459.11,302934098.38,111,6936466618.54,10855190.326353678,639,9.856038499599634,6.890216323211389,5.756756756756757,0.03845932611668035,0.0599982216577859,0.02561367698388617,-0.04626092706182783,-0.02153889554110555,0.43566347070039446,0.5990149479309057,1.354163340862074,0.47972438242757487,0.2801933456044868,-0.09055324107158857,1.354163340862074,0.8109675570735182,0.8109675570735182,0
2019,Puntarenas,Golfito,Guaycara,775246949.2,1104128845.65,328881896.45,130,6864578739.54,10948291.45062201,627,8.854699456249081,6.217189929042045,4.823076923076923,-0.010363760535927025,0.10154985213792123,0.09676684306273775,0.08565492695857269,-0.11191361267384825,-0.22803508785606444,-0.15990354173385884,-0.3322454724529615,-0.13009192238764056,0.47397992690953705,-0.4874245721904041,0.4874245721904041,0.43121665718430086,0.43121665718430086,0
2019,Puntarenas,Golfito,Pavón,751529465.31,1086457463.0,334927997.69,128,6643506357.34,10981002.24353719,605,8.839981216970124,6.114833376905065,4.7265625,-0.03220479953512978,-0.03059345659402446,-0.016004819292260164,0.018383806786760104,-0.0016113429411053204,-0.2377904991313976,-0.27532290808867094,-0.5065694407103194,-0.4028936358595507,-0.14230395282278357,-0.003043431058175024,0.5065694407103194,0.39492866155284706,0.39492866155284706,0
2019,Puntarenas,Golfito,Puerto Jiménez,672737251.98,940795282.5,268058030.52,111,6946090581.72,11793023.05894737,589,10.325116620606737,7.383211534885646,5.306306306306307,0.04554586209520117,-0.10484248052403211,-0.1340707625108375,-0.19965475454785053,0.15038834261923328,0.7465736212934097,1.1549265506512714,0.5405615234088178,0.5682375322640542,-0.48858313239701884,0.6644476488792417,1.1549265506512714,0.855315940274641,0.855315940274641,0
2019,Puntarenas,Montes De Oro,La Unión,730477519.03,1024594629.22,294117110.19,122,6519637064.91,11378075.156910995,573,8.925171405093227,6.363138044041132,4.69672131147541,-0.061394753177031136,0.08582885350864511,0.08907288150650361,0.09721432191174628,-0.14722360668567624,-0.18132550314835028,0.004670572987497095,-0.5604684770955485,-0.767485694413495,0.40066105725590806,-0.6424848010892505,0.767485694413495,0.656812990866098,0.656812990866098,0
2019,Puntarenas,Montes De Oro,Miramar,761331786.5,1120625880.65,359294094.15,133,6580751662.82,10665723.926774716,617,8.643736908809599,5.872389507016335,4.639097744360902,0.009373926386014864,0.04223849011941039,0.09372609292624001,0.22160214996637073,-0.032864563733395524,-0.3678633903423841,-0.5487076329054813,-0.6645479355257057,0.1164382363870589,0.19736632726732187,-0.14028875509463248,0.6645479355257057,0.5270396529245237,0.5270396529245237,0
2019,Puntarenas,Montes De Oro,San Isidro,713444189.59,1032257711.94,318813522.35,130,7368111460.91,11405745.295526316,646,10.327523257487435,7.137860415750782,4.969230769230769,0.11964587609929644,-0.06289977347478048,-0.07885608411858525,-0.11266695573097818,0.18254564957407693,0.7481687667531767,0.878263551421943,-0.06826297506697343,1.4937709187182242,-0.29297266619306467,0.8056631748722007,1.4937709187182242,1.0592325483374558,1.0592325483374558,0
